"GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Prole","Normal","Older","Severe","EggShell","Severe","SportsCar","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","False","HundredThou","Poor","False","Thousand","Many"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Normal","Current","None","EggShell","None","SportsCar","Normal","FiveThou","False","Normal","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Senior","UpperMiddle","Cautious","Current","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","True","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","True","Thousand","Excellent","True","Thousand","One"
"False","Adult","UpperMiddle","Adventurous","Current","None","EggShell","None","SportsCar","Excellent","Domino","True","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"False","Adult","Prole","Cautious","Older","Moderate","EggShell","Moderate","Economy","Normal","FiftyThou","False","Normal","False","TenThou","False","FiveThou","Rural","True","TenThou","Thousand","False","Million","Poor","False","Thousand","Zero"
"False","Adult","Middle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","Mild","Tank","Severe","Luxury","Poor","Domino","True","SubStandard","False","Thousand","False","FiftyThou","Suburb","True","HundredThou","HundredThou","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Current","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Senior","Middle","Cautious","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"True","Adolescent","Middle","Adventurous","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Wealthy","Adventurous","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Prole","Cautious","Older","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TenThou","City","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"False","Senior","UpperMiddle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Fair","False","Thousand","One"
"True","Adolescent","Middle","Normal","Older","None","EggShell","None","SportsCar","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"True","Adolescent","Middle","Normal","Current","Moderate","Football","Moderate","FamilySedan","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","Suburb","True","HundredThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"False","Adult","Prole","Normal","Current","None","Football","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Rural","True","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Middle","Normal","Older","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","Football","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","HundredThou","HundredThou","False","Thousand","Fair","False","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Middle","Cautious","Current","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Expert","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","TenThou","Poor","False","Thousand","One"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Current","Moderate","Tank","Severe","Luxury","Poor","Domino","True","SubStandard","False","HundredThou","False","FiftyThou","City","False","HundredThou","TenThou","True","Thousand","Excellent","True","Thousand","One"
"False","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","One"
"False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Many"
"False","Adolescent","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","Moderate","Football","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Good","False","Thousand","Many"
"False","Senior","UpperMiddle","Cautious","Older","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adolescent","Middle","Adventurous","Current","Moderate","Football","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Adult","UpperMiddle","Normal","Older","Severe","Football","Severe","Luxury","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","HundredThou","True","Thousand","Good","True","HundredThou","One"
"False","Adolescent","Prole","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"False","Adult","Prole","Normal","Current","None","Football","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Excellent","Domino","False","Expert","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"False","Adult","Prole","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adolescent","UpperMiddle","Normal","Current","Severe","Football","Severe","Luxury","Poor","Domino","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","Million","HundredThou","True","Thousand","Good","True","Thousand","Many"
"False","Senior","Prole","Normal","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","Severe","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Middle","Normal","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","True","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"True","Adolescent","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","One"
"False","Adolescent","Prole","Adventurous","Older","Moderate","Football","Moderate","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","False","HundredThou","HundredThou","True","TenThou","Fair","False","Thousand","Many"
"False","Adolescent","Middle","Normal","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","TenThou","True","Thousand","Fair","False","Thousand","Many"
"False","Adult","Prole","Adventurous","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Expert","True","Thousand","False","TenThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Cautious","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","True","HundredThou","TenThou","False","Thousand","Fair","False","Thousand","One"
"False","Adult","Prole","Normal","Older","Moderate","Football","Moderate","SportsCar","Normal","TwentyThou","False","Normal","False","TenThou","False","TenThou","City","False","Million","HundredThou","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","Severe","EggShell","Severe","SportsCar","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","True","Million","HundredThou","True","Thousand","Good","True","Thousand","Many"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiveThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"False","Adult","Prole","Psychopath","Older","None","EggShell","None","Economy","Excellent","Domino","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"False","Senior","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Prole","Cautious","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Senior","Prole","Normal","Older","Severe","Tank","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","TenThou","True","Thousand","Good","False","Thousand","One"
"False","Adult","Middle","Normal","Current","Mild","EggShell","Mild","SportsCar","Excellent","TwentyThou","True","Expert","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","True","HundredThou","HundredThou","True","HundredThou","Fair","False","Thousand","Many"
"False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","True","HundredThou","Poor","False","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","Middle","Adventurous","Current","None","Football","None","Economy","Poor","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Expert","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adolescent","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"True","Adolescent","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"False","Adolescent","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","TenThou","City","True","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","City","False","HundredThou","Thousand","True","HundredThou","Poor","True","TenThou","Many"
"False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","Million","HundredThou","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Cautious","Older","Moderate","Tank","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","True","HundredThou","HundredThou","False","Thousand","Excellent","False","TenThou","Zero"
"False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Normal","Current","Severe","Football","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Rural","False","TenThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"False","Senior","UpperMiddle","Cautious","Current","None","Football","None","FamilySedan","Poor","FiftyThou","True","SubStandard","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Senior","Middle","Normal","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","Million","HundredThou","True","Thousand","Good","True","Thousand","Many"
"False","Senior","Prole","Normal","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","False","Expert","True","Thousand","False","TwentyThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Current","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","Severe","Football","Severe","Luxury","Poor","Domino","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","HundredThou","False","Thousand","Good","True","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","Football","None","FamilySedan","Excellent","FiveThou","False","Expert","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Current","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","True","Normal","False","HundredThou","False","TwentyThou","Secure","False","HundredThou","TenThou","True","TenThou","Good","True","TenThou","Many"
"False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Senior","UpperMiddle","Cautious","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Cautious","Older","None","EggShell","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"True","Adolescent","Middle","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","TenThou","True","TenThou","Poor","False","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Excellent","FiveThou","False","Expert","False","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"True","Adolescent","UpperMiddle","Normal","Older","None","EggShell","None","Luxury","Normal","FiveThou","False","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","Moderate","EggShell","Moderate","SportsCar","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Senior","UpperMiddle","Cautious","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","Prole","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Expert","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"False","Adolescent","Middle","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Adolescent","Middle","Normal","Older","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"False","Senior","UpperMiddle","Normal","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Expert","True","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","Moderate","Football","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Senior","Middle","Cautious","Older","Moderate","EggShell","Moderate","SportsCar","Poor","FiftyThou","True","SubStandard","True","TenThou","False","FiveThou","Secure","True","TenThou","Thousand","True","HundredThou","Poor","False","Thousand","Many"
"False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Wealthy","Adventurous","Current","Severe","Football","Severe","Luxury","Poor","FiveThou","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","False","HundredThou","HundredThou","True","Thousand","Excellent","True","Thousand","Many"
"True","Adolescent","Prole","Cautious","Older","Severe","Football","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Rural","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
